times,n,Tpara,Tperp
1592426504.367476,1.0991938,509.41165,492.0491
1592434389.979684,1.1526499,264.39462,277.7091
1592432135.897679,1.1535825,331.62616,301.9149
1592429440.809338,1.7958921,118.01292,121.34931
1592429141.255079,1.0715005,371.68533,318.5418
1592428493.995845,0.65951884,893.8445,810.3695
1592431888.994169,3.4644382,118.7395,99.778015
1592429934.466374,0.8766545,401.02063,438.4839
1592428481.095675,0.6789063,823.2161,803.7576
1592429532.6106482,2.518019,127.07165,113.26326
1592427916.63762,0.7902065,639.61194,627.17377
1592433143.461998,5.5638437,108.81161,58.83095
1592431127.133348,1.1434084,405.37784,443.5462
1592433592.4183722,1.448672,285.16595,290.9592
1592428616.997599,3.4011822,133.06087,109.537926
1592432979.809669,1.0078281,282.8067,320.1403
1592426062.911166,1.1319735,412.40594,331.7073
1592434006.124249,0.88989615,270.0968,276.82007
1592434063.275058,0.939239,451.67822,401.11072
1592427428.980661,1.0831378,396.3279,412.5895
1592431243.6849978,2.4405515,273.04483,208.87407
1592428568.0969138,0.9038518,452.1421,421.0619
1592430900.030105,1.5696281,154.00896,161.18324
1592433753.670658,1.2233286,447.50385,408.0333
1592427956.98819,0.71589375,881.30286,743.6602
1592427856.9367628,1.1909468,544.2919,431.63373
1592434847.186166,1.0421509,349.16528,458.66846
1592428545.7465868,1.184813,471.385,417.45337
1592431254.4851542,3.1917274,94.63923,106.06179
1592429937.016402,0.8668709,497.04758,479.13538
1592432028.646157,1.1623025,215.70758,220.75021
1592427343.929448,1.2473902,413.60403,400.60034
1592430048.917996,1.4179602,360.2084,302.58298
1592432473.2524831,1.0685322,362.8964,323.23184
1592434110.225724,1.2650683,291.2104,322.50348
1592429603.71166,0.9531901,332.54572,465.1113
1592429414.108968,2.2345705,95.600586,106.61992
1592433239.313362,1.3389529,262.6167,314.45197
1592433882.072475,4.373179,79.47141,73.817375
1592432469.352424,1.0346767,458.28476,433.4267
1592433039.360522,1.074048,438.5278,530.4694
1592431023.331869,1.3828652,266.99948,217.60262
1592426416.16622,0.97208494,498.06058,571.93335
1592428732.949252,1.1036782,406.7257,402.92804
1592431233.484856,1.6445197,344.7567,290.2397
1592429263.806817,1.3352683,315.37576,299.19336
1592430217.820401,2.684761,127.586914,109.868164
1592432533.553334,1.344475,378.87708,327.56268
1592434470.980832,5.1138687,115.25111,73.25895
1592432043.646372,1.1879876,166.46529,185.74028
1592427278.2285209,1.3081812,440.0019,397.3386
1592427553.482443,2.166664,116.7427,134.27937
1592434197.226959,1.5106965,226.10619,171.68886
1592426060.811137,1.0790651,448.68167,417.5104
1592432239.5491571,4.7601166,101.92327,72.342125
1592430781.3784268,1.4470928,338.71878,296.4701
1592432493.802766,1.0749282,372.52145,321.4792
1592428992.152956,1.2553961,366.01114,418.1681
1592432889.508391,0.96722806,253.59831,281.1548
1592429519.860464,1.6473553,134.54866,158.54726
1592429098.804467,1.2131997,399.34998,386.7329
1592431632.9405282,0.8845499,665.87976,559.1956
1592427379.479962,1.3377737,371.6363,356.52255
1592434361.779286,1.4129092,267.8107,292.08542
1592432351.750748,1.4104371,181.07588,220.17636
1592434294.128335,1.7874213,262.22452,220.99718
1592431982.145504,2.5924416,121.98845,122.608864
1592429851.665191,2.1194782,148.91473,125.92525
1592429176.055563,1.2585446,256.7646,224.4664
1592432735.156204,4.4490924,66.47022,72.07154
1592428494.2958589,0.7081751,824.21606,869.43896
1592430179.419861,2.9472492,123.19575,132.78195
1592426282.364307,1.2959521,304.3448,396.52896
1592433865.122248,4.47803,77.94956,81.60539
1592430100.518736,1.7408624,204.92638,198.73746
1592426880.272842,0.9271585,391.77438,472.92413
1592427541.9322722,1.5681248,171.98965,157.70158
1592433649.269182,1.3084928,345.5146,383.6044
1592433061.410833,1.5284864,411.10526,343.6444
1592426543.818032,0.94427836,477.94858,481.0345
1592428260.142524,0.9970826,623.04663,497.5407
1592427043.175168,0.7324892,475.82562,399.45578
1592426976.5742111,1.2126515,384.20096,442.89746
1592425820.50771,0.9201463,494.04932,503.24194
1592426632.619303,1.0718285,468.91772,449.10754
1592429707.363141,0.83587366,516.1552,584.0739
1592434291.728292,1.7765032,271.49582,243.1433
1592431511.4388092,1.0586512,512.9491,517.25385
1592429745.013667,0.7863145,344.91995,272.19675
1592430735.177772,1.2459852,485.79895,420.4566
1592431435.6877282,1.8188094,180.19241,164.71048
1592428159.791084,0.70035666,944.9502,744.13135
1592430424.6733482,1.3225615,275.76755,255.15761
1592430316.071795,1.7982358,134.41783,138.68755
1592428368.294064,1.0936124,439.72745,372.8958
1592433528.06745,4.4511395,148.42032,87.19621
1592433761.470772,1.2542126,459.73346,378.59714
1592431270.835382,4.708423,123.32316,76.29149
1592432337.65055,1.4396908,156.39453,244.91034
1592432901.358562,1.1387379,242.32802,279.098
1592428246.9423249,0.83487535,736.16205,629.64233
1592427231.2778509,1.0079392,504.92007,411.68192
1592426465.51692,1.2245666,541.3793,509.38342
1592430853.679451,1.493242,198.46506,179.65544
1592432507.6029649,1.3737673,318.01834,273.45383
1592430210.320302,2.9383814,124.04233,112.46831
1592430680.426989,1.3112493,450.67722,388.39542
1592429461.8096378,1.6727599,140.85667,126.19712
1592434259.177838,1.7166682,210.0019,196.75514
1592430734.7277582,1.1882038,452.0631,415.99536
1592429927.866274,1.3490064,261.17795,205.43263
1592429269.8069031,1.3381759,288.16348,277.8272
1592429408.4088829,2.5891027,106.641594,112.44578
1592426084.21148,1.2244813,432.14908,339.5807
1592425846.0080671,1.1047997,584.0855,461.54208
1592431087.532779,1.0373677,496.11295,516.10394
1592429090.854353,1.2370243,403.06616,355.6667
1592432529.9532769,1.3179005,381.81076,340.55328
1592434634.933158,0.7284946,399.5817,382.8173
1592427398.2302332,1.2707517,430.27164,397.84372
1592426429.216406,1.0633546,560.8705,577.57355
1592426441.816577,1.1461362,464.4797,492.35724
1592432733.056161,4.610834,65.30064,82.73905
1592429538.160734,1.9776907,162.40846,162.72678
1592428621.94767,2.0423596,194.22984,198.50023
1592427694.184454,0.9647981,417.22208,354.08136
1592426105.66178,0.7791466,421.59497,443.6671
1592429086.654295,1.068248,510.73648,458.3644
1592427476.981346,1.1452588,565.54425,491.3748
1592432971.409556,1.1915351,224.53682,302.11295
1592428193.691568,0.8578932,909.10675,715.5376
1592434513.731443,3.6812932,165.64328,98.66896
1592430756.178071,1.1714487,334.6401,332.13733
1592429084.704267,1.0353283,467.57736,454.6084
1592431611.9402308,0.90643376,517.75555,454.0286
1592426704.62033,1.1786611,418.78928,434.98953
1592432334.050493,1.333129,183.96317,214.82375
1592433064.4108758,1.67295,348.8111,313.17194
1592434627.883059,0.8405918,425.6165,448.20917
1592431818.6431732,1.2698264,333.47815,284.4704
1592425938.859396,0.9908553,662.03876,548.01935
1592426264.514048,0.9007488,404.26,369.55164
1592427208.177522,0.71994746,473.91025,446.1545
1592431332.186264,5.3934436,82.705215,57.173233
1592434210.127144,1.8762339,151.14551,131.67001
1592428200.291668,0.80473715,738.2356,677.6653
1592429022.303384,1.0987195,472.30014,414.83112
1592429265.456845,1.3016275,305.08267,278.65048
1592427758.3853672,1.3119481,405.0168,367.57578
1592428328.993493,0.8306596,465.7142,407.046
1592428308.143209,0.8990269,447.69275,360.4859
1592429270.1069171,1.2310977,315.225,301.00226
1592431761.9423628,1.2610106,377.41336,276.131
1592433855.372106,5.0496974,66.75638,85.54625
1592427362.379719,1.3031021,388.01678,336.89236
1592432813.7573109,5.0975513,130.45691,72.247025
1592426288.664393,1.1352296,400.58954,441.06473
1592427510.43183,1.0895778,359.86023,305.6776
1592434061.17503,1.0972855,552.0033,503.2093
1592430793.378597,1.387826,302.8158,289.12137
1592432192.298489,1.0195974,551.1776,546.9191
1592433345.8148658,1.1714916,381.0745,355.35843
1592427930.4378188,0.8844031,666.8011,580.7632
1592432981.909698,0.92824435,299.64038,336.8432
1592431109.8830929,1.1360244,399.98087,481.17847
1592428555.946729,1.1772255,499.8512,475.32855
1592429638.212159,1.0677077,338.88736,446.15115
1592428551.296672,1.3022959,429.16867,367.06406
1592426537.667947,0.94150144,469.84726,472.1594
1592433345.9648662,1.1700538,388.8011,378.72855
1592427906.4374778,0.7402763,670.9554,568.47876
1592430186.919961,2.2864296,142.5901,132.23961
1592430125.269092,1.5409043,199.55008,180.3354
1592430872.1297212,3.8932188,108.487785,79.42484
1592426638.3193889,1.1169922,390.37024,437.13367
1592426665.169774,1.2001172,340.0902,344.94318
1592433589.118331,1.6269143,189.99458,213.10963
1592428497.745902,0.6238868,934.40283,803.4087
1592429010.453213,1.1891252,477.0329,394.2106
1592430099.318722,1.7046329,202.29065,187.64905
1592434376.479498,1.5117368,178.0673,238.1559
1592430252.920898,1.9301462,175.23775,215.25821
1592431353.036548,4.969201,94.647026,75.35799
1592428590.297228,1.0197198,359.76825,380.7361
1592428729.499208,0.9918862,484.7893,516.29895
1592433648.3691678,1.2287737,292.84,275.45795
1592428613.847556,4.1184626,148.6794,126.892815
1592427378.579947,1.2788665,392.83478,443.41342
1592427175.177052,1.1292303,413.30594,336.40717
1592429774.864094,1.5025053,150.96735,152.27647
1592427816.436194,1.1853359,431.7421,396.65253
1592429308.357458,1.1845771,358.96652,338.7436
1592434344.079045,1.1112338,332.9704,366.87686
1592427592.783,1.1149265,319.43143,320.52927
1592429970.916886,1.079786,353.03207,394.3494
1592434579.4323788,0.8195558,457.78674,513.82513
1592432124.9475222,1.2807311,251.36473,259.38187
1592431360.086661,5.3639283,91.31848,61.091034
1592432306.000096,1.3759183,163.92226,158.67163
1592434331.92886,1.3022847,396.32852,365.1883
1592432868.658093,1.3112141,214.70529,233.66307
1592431794.492831,1.0995655,362.02103,312.66968
1592433219.963077,1.8476595,164.70168,193.16408
1592430043.217925,1.6844182,248.30281,296.27774
1592433946.123397,4.4958334,104.29106,79.78043
1592431456.688027,1.5947865,209.0173,198.68733
1592426832.272158,1.7074866,180.03743,184.86679
1592426101.7617228,0.71753263,417.2533,393.45642
1592427138.876523,0.87037885,405.58905,327.60806
1592429755.513824,0.99406356,275.40848,223.65892
1592426031.260724,1.0743415,373.44266,414.21875
1592428546.346601,1.0814708,474.7301,420.6997
1592433533.467535,2.7079785,125.98003,109.80366
1592434332.3788748,1.2966424,354.65018,328.31494
1592426390.9658492,1.0685954,467.71948,421.75336
1592426636.81936,1.2331772,446.82425,442.41232
1592429074.204125,0.8697142,451.24017,457.2498
1592427108.426095,1.0410863,314.6242,310.48383
1592433504.517123,5.2683883,103.949646,74.83514
1592433430.716073,1.1020808,486.65253,467.97275
1592426699.820259,1.3688378,350.73416,394.4022
1592430518.574686,1.4583001,196.04657,205.57193
1592434846.286165,0.9103758,410.11127,455.0142
1592434589.782521,0.81599325,436.18906,426.4956
1592431656.79087,0.98566556,581.6461,554.919
1592433973.12378,4.7919073,110.153114,68.77209
1592428023.8891451,0.6338574,1115.4647,924.66437
1592430123.769063,1.6183506,177.35695,169.07727
1592428949.252344,0.9786463,478.4798,524.71173
1592430686.577075,1.2088009,432.518,396.85208
1592434551.981981,0.61951363,477.15982,400.57083
1592428765.649722,1.0650723,469.64575,425.10406
1592434416.080066,4.1268377,76.24205,97.634605
1592430589.225695,1.0847782,384.51996,403.91483
1592432564.303775,0.9134341,484.40176,514.7505
1592431121.433263,1.1585251,406.5802,450.85345
1592434196.926945,1.761202,214.86401,185.61346
1592432508.952978,1.2722121,329.88107,301.62378
1592433193.112709,2.1687956,152.0316,144.16183
1592430894.630034,1.5393661,158.64336,167.42245
1592432708.60582,3.4666278,131.65056,102.19555
1592433114.661587,5.7626657,90.46131,65.46876
1592427813.586151,1.1148865,530.53235,457.8208
1592426058.861109,1.2657973,434.95862,382.44043
1592428415.844733,1.0659722,552.2028,571.90796
1592433749.6206012,1.1848534,476.299,398.29532
1592428253.392424,0.94074315,626.30066,511.61407
1592429620.361902,0.9932335,379.157,494.90454
1592431981.2454898,2.6353788,143.29602,118.52948
1592432559.353704,1.0593928,488.4388,491.10275
1592426383.165749,1.1847252,443.12546,487.74594
1592434230.077426,2.5651233,108.193726,98.77725
1592433168.8123531,4.658747,105.81748,77.332306
1592432763.656602,3.8331144,92.56996,79.807335
1592434539.83181,2.441758,270.8011,129.42294
1592430677.426947,1.2039433,396.66516,417.66028
1592427830.986393,1.1656427,466.66635,428.47018
1592434415.930052,4.0653014,76.12595,92.85147
1592432891.008405,0.8931411,350.85916,357.51193
1592430692.57716,1.2385343,460.62234,420.94577
1592428686.748596,1.0538135,353.63913,375.49954
1592433647.019139,1.2317761,304.43015,283.02115
1592430964.0810292,1.8170402,133.54715,151.26936
1592429644.212244,1.1443383,314.61725,420.947
1592430945.0307462,1.764542,151.12053,151.32498
1592434343.1790311,1.1587322,362.4929,364.18774
1592426498.81739,0.95257753,523.5511,587.6102
1592431369.686789,5.1317883,68.74593,65.938324
1592433729.9703171,1.2196032,405.33472,384.90552
1592432679.055393,1.5688615,283.2808,272.72388
1592432683.255465,1.3021727,291.32645,315.10535
1592429375.858413,3.560465,121.94547,74.36054
1592434796.335456,1.002724,422.34283,436.9271
1592429479.509894,1.2392216,168.7945,161.90302
1592432415.951658,1.0799228,310.04053,276.0418
1592429047.053726,1.0354915,480.4366,400.26047
1592426435.966492,0.80842924,634.75415,702.14795
1592426649.7195451,1.0519665,427.3343,356.38626
1592432970.509541,1.2805004,224.24019,310.5858
1592431987.545575,3.5590947,117.764565,89.251175
1592429407.508868,2.2751758,107.92261,110.560684
1592427442.93086,1.1019149,390.61612,370.8924
1592432436.351956,1.1502311,325.78955,301.3039
1592433836.921836,1.3255254,256.1173,293.9371
1592433218.6130629,1.9319363,138.8199,192.02191
1592428725.749152,1.060675,369.60156,380.2047
1592432300.600024,3.7765617,119.23064,101.00666
1592433299.014199,1.0695453,403.40573,356.92667
1592426372.365592,1.4259928,352.84402,346.33582
1592428708.49891,1.0293884,426.48596,361.123
1592430579.9255528,1.1494255,391.2073,412.72427
1592429852.565206,2.536476,143.8166,104.98444
1592430685.977062,1.2552177,433.89624,389.54877
1592426894.0730271,1.0479552,540.43494,506.12323
1592429983.0670562,0.9040978,335.97006,405.92188
1592432310.650166,1.3337197,163.26076,179.2237
1592425909.908981,1.0900363,551.0408,506.20422
1592434814.33571,1.0982034,402.90326,393.12662
1592432496.202808,1.1389992,368.44412,291.48163
1592426939.0736692,1.1295258,458.97333,504.0823
1592432158.398005,1.0403769,292.16263,275.66006
1592427950.838104,0.72774404,901.965,761.5292
1592428381.044235,1.1161296,432.51498,340.68372
1592433143.011984,5.6164255,108.9211,59.86747
1592432322.5003362,1.3517677,166.60437,230.09586
1592429663.562515,0.7896352,413.08456,544.5445
1592425962.859738,0.97506356,570.7385,528.05743
1592427951.138119,0.7475284,878.56134,766.9778
1592428960.202501,1.0249965,449.7582,544.96063
1592428867.501176,0.89880836,601.29443,610.0008
1592430868.0796642,3.5720088,129.58289,94.02994
1592428996.2030132,1.1279593,480.36612,427.64114
1592429010.153213,1.0709085,480.51547,413.05814
1592428035.439316,0.6400051,1143.123,946.8722
1592429667.312572,0.5806794,508.0178,563.7074
1592426554.76819,1.0022508,502.15326,455.15982
1592433303.36427,1.1517187,333.83197,350.26352
1592434166.176519,1.1491712,441.26562,387.25592
1592434362.5293,1.3447206,255.01273,307.88773
1592433654.519253,1.4120482,321.94986,322.97278
1592428259.992509,1.0260911,669.5839,522.5078
1592430378.022678,1.6180565,217.28845,198.66278
1592428640.69794,2.0011733,216.85262,224.3453
1592433292.714114,1.1808462,343.39297,350.20743
1592432140.69775,1.3361862,261.5976,265.02408
1592433659.769324,1.5816265,312.00098,305.44812
1592428481.9956748,0.6909107,928.1814,860.40344
1592428219.94194,0.7672892,801.9602,696.6301
1592432068.246727,0.8643762,343.85056,307.72858
1592433952.1234822,4.5859466,117.514,74.99168
1592432772.206729,5.032116,138.55078,79.36154
1592433233.1632771,1.8659494,157.18849,217.63788
1592432777.156801,5.047866,150.92224,78.29227
1592431736.8920069,1.5622344,329.51434,298.94864
1592427512.681858,1.1898414,327.02554,305.1506
1592431498.0886242,1.2675067,402.59238,440.50522
1592426123.662037,1.0077084,436.31512,387.49088
1592431303.53585,5.196835,126.76152,88.02738
1592427057.275368,1.4722005,231.45189,238.98172
1592426283.564321,1.2917544,314.4205,393.93393
1592430193.37006,1.8608453,146.51015,139.00134
1592432262.649484,5.0071197,133.30035,83.55087
1592434416.2300658,4.1928053,94.49717,92.96789
1592427981.888546,0.7192443,927.24927,794.94946
1592426116.611937,1.1646676,393.56317,365.9152
1592429342.257942,1.6815555,268.6869,239.8385
1592433238.113347,1.4011561,191.39682,282.68488
1592428505.846016,0.65026134,820.96545,773.5345
1592434406.629924,3.2737663,93.89162,104.190575
1592430196.520103,1.762437,164.49133,167.30124
1592434614.232874,0.8686119,430.02652,484.17154
1592426981.8242838,1.1293206,453.7875,500.5035
1592428543.0465438,1.113645,479.87827,508.7135
1592434454.030591,5.857339,104.2089,69.20041
1592429338.3578858,1.5995606,276.75818,258.6742
1592428235.842168,0.8771665,710.34406,565.61743
1592432080.246897,1.0612013,318.53568,335.77365
1592427526.182058,1.624812,171.1134,167.63495
1592430921.330417,2.22751,107.489716,124.19609
1592426381.065706,1.1843116,401.5611,410.03622
1592426178.8628218,0.9918308,383.351,407.42722
1592427817.486208,1.183767,485.33627,384.29678
1592429105.704567,1.0933343,468.7172,479.15744
1592425907.508952,1.177472,599.91534,487.89975
1592427134.976467,0.8948698,388.74118,339.55447
1592431231.6848269,1.4210718,383.03778,337.1415
1592429258.856746,1.3123757,342.53015,296.06863
1592430917.130362,2.763078,87.65566,119.514305
1592427320.979121,1.0487206,459.52167,410.26688
1592426099.211694,0.6940757,515.88275,468.98123
1592431599.79006,1.2882222,352.28928,367.69196
1592431099.3829498,1.1939893,463.7127,508.35202
1592429256.456718,1.2348127,319.6902,320.0252
1592434314.528619,1.6248997,260.1674,217.54973
1592433283.113986,1.0531372,350.25436,368.38773
1592428066.939759,0.60586214,1090.6375,933.1703
1592434706.784179,1.1348578,439.66293,344.5458
1592429123.704822,1.1518247,458.32864,353.86417
1592433622.4187992,1.3753488,253.8054,252.20345
1592433020.910251,1.1005374,318.36975,430.08905
1592427740.83511,1.3119153,426.33072,369.02774
1592428499.24593,0.7358325,848.96246,783.68164
1592429497.0601358,1.8268541,132.41301,150.18999
1592431106.88305,1.061335,434.5436,483.45953
1592430764.7281852,1.1641034,269.90335,335.1521
1592427804.8860228,1.3120438,424.7187,388.29276
1592433706.119991,1.2708251,371.66977,338.20337
1592425907.958952,1.1646342,552.7113,520.592
1592429395.958698,1.6011413,130.85483,126.04323
1592434134.676065,1.3302532,323.77985,324.9428
1592433620.6187708,1.1645833,248.43602,240.45442
1592433413.765832,1.2759362,419.80658,403.9092
1592431917.494581,0.9847615,257.67914,239.13937
1592432891.9084191,0.8959722,321.0151,350.98416
1592427874.3370209,1.1642463,545.74304,424.8188
1592432885.458334,0.82286733,301.30518,336.3246
1592433997.87412,0.7054848,550.1111,428.94336
1592426462.966877,1.1804634,489.99857,483.8988
1592429182.055649,1.0736195,422.5886,310.3791
1592426958.573955,1.3870194,340.58585,376.33502
1592428566.7468858,1.0642704,475.71976,451.48325
1592429278.207032,1.4924855,313.09763,246.39803
1592427101.825995,1.1522375,309.41058,286.14127
1592432266.24954,4.7249546,127.74647,92.89366
1592426353.765321,1.3739868,367.02875,304.52737
1592432940.509115,1.1112099,261.97925,296.224
1592427451.1809878,1.1900091,329.2899,346.35883
1592434491.83113,5.861056,87.0291,64.42045
1592430282.771326,3.2682192,102.20233,90.859634
1592428917.901888,1.0195999,533.6476,470.30115
1592431132.0834198,1.2582521,418.5213,417.0118
1592428803.6002629,0.75336456,603.7782,534.8029
1592432970.359541,1.1928508,277.2951,377.26492
1592433316.414455,0.9652019,410.7518,409.74445
1592429071.504081,0.88428295,470.3637,412.9601
1592430548.8751118,1.5451119,258.0327,240.99686
1592430272.121184,1.4559406,186.72873,213.98668
1592430490.824286,1.4215066,267.94388,269.9654
1592431239.0349271,1.7196128,280.86768,224.79593
1592433450.0663428,1.379947,362.45645,375.82336
1592433201.6628218,2.1532629,174.54619,181.77335
1592429142.155094,1.0824326,401.90768,340.44086
1592429547.010849,2.0490477,168.73315,186.66617
1592431935.6448362,1.982269,145.76442,152.53712
1592429872.815491,2.9229245,163.42929,116.46539
1592426283.714321,1.2738963,345.5421,400.82196
1592434476.2309172,3.7993174,146.01173,94.131615
1592431436.7377422,1.4861963,216.70018,189.68684
1592430483.174187,1.4456201,230.93723,245.90419
1592432861.757993,0.94199145,277.98154,250.24953
1592427980.088533,0.6550904,1014.65826,909.0121
1592433306.814312,1.1010432,399.02072,336.91974
1592432312.150195,1.367471,176.82133,185.17644
1592433586.868287,1.7139311,198.95213,210.97124
1592433796.271268,1.2419598,403.82922,396.51093
1592429045.403712,1.0561936,439.8697,403.8488
1592431134.633448,1.1768469,375.59195,384.68997
1592433063.360862,1.5807762,384.0872,323.21542
1592430371.2725928,3.2292411,180.0202,149.19711
1592432487.202681,1.0969356,404.34103,324.86374
1592428153.0409842,0.83760136,770.2332,655.5732
1592425875.258496,1.1980854,501.28473,467.6218
1592426640.419416,1.1499839,423.5612,447.26752
1592433636.068983,1.4713976,259.01572,277.13416
1592428279.04278,1.1768605,573.4132,484.4969
1592433023.4602938,1.0802084,317.08792,410.15015
1592426591.518718,1.1005427,510.56854,481.75424
1592430635.2763488,1.0395455,435.3953,437.75214
1592431464.78814,1.8094993,235.23286,206.86711
1592431162.833845,1.0346488,453.17245,495.2215
1592430285.17137,4.217977,88.78196,79.348366
1592430680.276989,1.1625721,449.61185,418.7858
1592433101.761402,1.109455,294.6709,265.69995
1592432765.30663,4.606949,112.863815,80.62055
1592432751.80643,4.9785485,65.69436,75.56118
1592426619.869117,0.95886225,487.78165,524.0182
1592431170.33394,1.1377046,366.1101,386.88367
1592427111.1261382,0.9806229,328.20267,295.22824
1592433199.862793,2.1619952,183.38396,171.41708
1592426472.117019,1.0975848,584.7834,563.3676
1592434461.080704,7.104615,96.81647,63.522324
1592427055.17534,1.1328354,320.42136,366.77393
1592434449.830535,5.768355,97.72688,65.99337
1592427658.333941,1.0862955,348.04514,294.5142
1592430608.125965,1.1000931,430.68848,381.95874
1592434360.4292722,1.476466,265.6147,299.88754
1592433622.718799,1.2924819,267.12448,285.95074
1592434539.23181,2.4110618,272.40204,158.40106
1592426097.561666,0.6779146,564.7364,455.38486
1592429398.0587258,2.0962572,97.93506,118.01352
1592432356.10082,1.2695009,182.05515,228.5338
1592432987.159783,1.0889852,216.99771,283.119
1592431215.9346,1.1519505,395.59174,423.4988
1592434386.0796402,1.2813115,267.54587,306.9652
1592434483.581016,5.786996,125.628235,71.688644
1592433986.173965,2.3802192,239.89928,164.78308
1592432153.747934,1.0161102,323.95358,272.95932
1592431362.33669,4.7347674,93.78472,58.11806
1592431209.784514,1.0405645,439.1001,421.89587
1592433928.273142,4.9969735,83.13343,74.90187
1592434729.434505,0.93084836,494.45624,362.94614
1592432443.852055,1.0824385,347.27167,344.84427
1592431467.0381691,2.258025,217.39911,186.30753
1592426082.261452,1.3406901,384.15753,334.91006
1592429488.810022,1.4350575,147.78586,176.28676
1592431627.690458,0.9329802,656.12994,507.6461
1592427669.434098,1.1560174,387.54828,264.27127
1592427989.538661,0.6611249,1100.9359,1000.6733
1592432193.0484889,0.963014,580.66296,539.507
1592433283.863986,1.0408865,378.72745,412.25858
1592429909.266017,1.807585,206.34607,193.23593
1592433386.315448,1.2647351,362.77335,399.20905
1592431101.1829782,1.2810419,463.7265,492.71793
1592428983.7528288,1.1661358,431.01047,399.40936
1592434085.625369,1.1471796,417.55472,356.10388
1592427929.687805,0.8329909,668.59467,628.05664
1592427095.07591,0.72582906,449.1206,390.06134
1592430231.3206,2.4312906,150.1856,135.10297
1592428735.799294,1.1020335,408.14258,385.95312
1592427244.028022,0.9475357,575.49756,446.2343
1592431822.09323,1.2914275,365.57736,299.70758
1592425820.057695,1.0412477,421.2517,425.29547
1592428527.74633,1.0150758,545.48865,511.6646
1592429548.810876,2.1251094,154.87552,167.45468
1592427515.5319,0.93397945,311.5405,303.91443
1592430740.427844,1.2694063,414.30615,435.88037
1592426990.674412,0.993505,555.6589,473.78574
1592427439.7808168,1.0049448,392.28964,439.44528
1592426095.6116369,0.7615227,600.8444,425.87985
1592434586.632477,0.7968745,462.91696,489.8887
1592428296.143038,1.296188,488.02402,368.52374
1592434826.935882,0.9183753,480.0748,536.3705
1592427743.535153,1.3424093,467.31253,382.89444
1592430987.331357,1.4540733,202.00714,163.23306
1592431878.494026,1.3208096,317.30704,220.38362
1592434758.984917,1.295404,392.76108,341.10678
1592430124.5190778,1.6651152,191.90068,187.50388
1592430731.427716,1.2198902,502.7391,441.236
1592425976.059924,1.166265,444.48,416.33148
1592431088.882793,1.1094533,439.92294,506.395
1592431962.795221,4.1865945,96.04088,84.9488
1592426020.760567,1.1640155,426.6973,453.47562
1592431133.133433,1.2113879,385.1666,413.80853
1592433370.415221,1.1525273,487.96155,420.55194
1592425860.408282,1.21951,444.77084,425.1925
1592428048.339502,0.6843714,874.98895,898.0712
1592430676.526933,1.1869797,440.569,363.12726
1592429208.756034,1.640954,235.25438,207.29695
1592429266.9568598,1.2546228,359.23636,339.78036
1592427343.0294342,1.1599811,439.9345,425.0126
1592426576.218504,0.886844,411.7047,421.8681
1592431181.1341162,1.0839757,393.6825,390.14246
1592426296.314507,0.9802876,400.54105,496.024
1592427877.637064,1.1000941,522.19415,515.95886
1592428182.891412,0.78400284,905.00006,778.98816
1592428482.445688,0.68539345,870.5221,765.493
1592427075.875625,1.2948345,246.97163,228.98839
1592431587.93989,1.2096331,388.9726,367.0607
1592431090.532822,1.1659598,427.54694,474.79807
1592430576.025496,1.1831244,371.30212,346.02838
1592427911.6875489,0.7905632,650.872,617.77795
1592433052.710706,1.046649,496.27753,578.0493
1592430232.9706151,2.3013558,155.68054,149.50467
1592433057.210777,1.3198361,438.94727,463.86285
1592428812.150392,0.7711342,674.0247,603.7474
1592429485.059965,1.783786,158.37967,135.45978
1592431952.145078,3.614689,91.42433,75.50364
1592429984.567085,0.9199623,353.26193,410.5807
1592430482.574173,1.5005953,260.40286,263.54276
1592432867.008064,1.1947443,293.80835,250.1962
1592432326.550393,1.2072606,212.24252,254.0915
1592430135.169234,1.8581488,206.54744,185.94673
1592429893.815789,1.9463615,164.31493,154.25848
1592434132.5760362,1.2989273,340.34354,371.43323
1592433736.8704169,1.2493758,402.14954,361.68756
1592433993.974064,1.0541253,370.1467,276.22287
1592431699.841481,1.0424395,448.1387,546.052
1592432832.507582,4.6559453,149.42566,76.20906
1592430702.0272892,1.1686952,414.45328,392.08377
1592431297.0857658,5.2873564,115.27526,78.67462
1592430111.7688918,1.740582,176.29573,160.13196
1592429706.913127,0.7658832,429.24295,565.9574
1592428371.144106,1.101578,410.37418,383.17447
1592431692.941383,1.1250194,449.7885,493.94614
1592426939.8236852,1.2185998,479.97986,501.53412
1592433670.719479,1.5852926,297.02194,268.01974
1592427403.03029,1.324499,352.61356,388.62582
1592430225.770515,1.9767069,185.0261,177.14021
1592429516.8604212,1.3003988,165.90498,176.01558
1592432246.449257,4.98466,115.72414,79.16642
1592429244.906546,1.7045208,318.01382,272.21277
1592432763.056587,3.9997754,100.34628,78.17882
1592427320.829121,1.0053827,549.945,487.2034
1592429779.814166,2.0065827,160.9395,140.47717
1592429154.755265,1.4073524,289.20496,255.96393
1592432370.501018,1.4321314,195.76059,206.8271
1592427083.225738,1.9700712,204.42459,211.07292
1592428359.593935,1.129974,400.5766,328.1638
1592428425.294875,0.6846817,748.16376,687.0231
1592434622.032974,0.89031714,463.1798,445.49115
1592426941.923713,1.2277819,444.02573,489.37936
